"0-8-1-64;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X14, X22, X27"
"0-8-1-65;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X19, X26"
"0-8-1-66;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X12, X15, X16, X22, X23"
"0-8-1-67;  X1, X2, X3, X4, X5, X6, X7, X8, X17, X18, X21, X22, X24"
"0-8-1-68;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X18, X19, X21, X22"
"0-8-1-69;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X12, X20, X23, X25, X28"
"0-8-1-70;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X29"
"0-8-1-71;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X14, X18, X19, X22"
"0-8-1-72;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X14, X27"
"0-8-1-73;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X15, X16"
"0-8-1-74;  X1, X2, X3, X4, X5, X6, X7, X8, X21, X22, X24, X29"
"0-8-1-75;  X1, X2, X3, X4, X5, X6, X7, X8, X22, X24"
"0-8-1-76;  X1, X2, X3, X4, X5, X6, X7, X8, X18, X22, X24, X27, X28"
"0-8-1-77;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X29"
"0-8-1-78;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X17, X19, X22"
"0-8-1-79;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10, X12, X13"
"0-8-1-80;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X22"
"0-8-1-81;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X19, X22, X29"
"0-8-1-82;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X17, X18, X23, X28"
"0-8-1-83;  X1, X2, X3, X4, X5, X6, X7, X8, X20, X21"
"0-8-1-84;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X20, X25, X28, X30"
"0-8-1-85;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X12, X26, X30"
"0-8-1-86;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X25"
"0-8-1-87;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X20, X25, X29"
"0-8-1-88;  X1, X2, X3, X4, X5, X6, X7, X8, X30"
"0-8-1-89;  X1, X2, X3, X4, X5, X6, X7, X8, X17, X19, X20, X21, X22, X23, X24, X26, X27, X28"
"0-8-1-90;  X1, X2, X3, X4, X5, X6, X7, X8, X20, X26, X27, X29"
"0-8-1-91;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X19, X21"
"0-8-1-92;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X25"
"0-8-1-93;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X13, X14, X21, X27"
"0-8-1-94;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X17, X20, X22, X24, X25"
"0-8-1-95;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X12, X24, X26, X27"
"0-8-1-96;  X1, X2, X3, X4, X5, X6, X7, X8, X24, X26, X29"
"0-8-1-97;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X12, X21, X24, X25, X26"
"0-8-1-98;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X15, X16"
"0-8-1-99;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X13, X16, X18, X19, X23, X25, X28"
"0-8-1-100;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X18, X21"
"0-8-1-101;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X24"
"0-8-1-102;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X17, X22, X27, X28"
"0-8-1-103;  X1, X2, X3, X4, X5, X6, X7, X8, X18, X20, X29"
"0-8-1-104;  X1, X2, X3, X4, X5, X6, X7, X8, X25"
"0-8-1-105;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X15, X23, X25, X28"
"0-8-1-106;  X1, X2, X3, X4, X5, X6, X7, X8, X22, X24, X29"
"0-8-1-107;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X13, X26, X27"
"0-8-1-108;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X21, X23, X30"
"0-8-1-109;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X16, X18, X21, X22, X23, X28"
"0-8-1-110;  X1, X2, X3, X4, X5, X6, X7, X8"
"0-8-1-111;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X20, X29"
"0-8-1-112;  X1, X2, X3, X4, X5, X6, X7, X8, X11"
"0-8-1-113;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10, X13, X14, X28, X29"
"0-8-1-114;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X14, X18, X23"
"0-8-1-115;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X18, X27"
"0-8-1-116;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X19, X24"
"0-8-1-117;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X28"
"0-8-1-118;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X26"
"0-8-1-119;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X11, X12, X13, X15, X21"
"0-8-1-120;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X24, X25, X26, X29"
"0-8-1-121;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X14, X27, X30"
"0-8-1-122;  X1, X2, X3, X4, X5, X6, X7, X8, X28"
"0-8-1-123;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X14, X15, X29, X30"
"0-8-1-124;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X26, X27"
"0-8-1-125;  X1, X2, X3, X4, X5, X6, X7, X8, X20, X23, X24"
"0-8-1-126;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X20, X24, X25, X27"
"0-8-1-127;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X22, X26"
"0-8-1-128;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X21, X23, X26, X27"
"0-8-1-129;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X11, X19"
"0-8-1-130;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X15, X21, X23, X26"
"0-8-1-131;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X14, X16, X25, X29"
"0-8-1-132;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X22, X23, X25, X29"
"0-8-1-133;  X1, X2, X3, X4, X5, X6, X7, X8, X26, X30"
"0-8-1-134;  X1, X2, X3, X4, X5, X6, X7, X8, X28"
"0-8-1-135;  X1, X2, X3, X4, X5, X6, X7, X8, X18, X23, X25, X26"
"0-8-1-136;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X17, X25, X26"
"0-8-1-137;  X1, X2, X3, X4, X5, X6, X7, X8, X17, X19, X20, X22, X23"
"0-8-1-138;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X26, X30"
"0-8-1-139;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X15, X16, X22, X29"
"0-8-1-140;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X11, X16, X19, X23, X25, X30"
"0-8-1-141;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X16, X18, X24, X27, X30"
"0-8-1-142;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X13, X22, X26, X29"
"0-8-1-143;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X20, X27, X29"
"0-8-1-144;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X19, X29"
"0-8-1-145;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X17, X23, X25"
"0-8-1-146;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X19"
"0-8-1-147;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X17, X21"
"0-8-1-148;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X22, X24"
"0-8-1-149;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X12, X24, X30"
"0-8-1-150;  X1, X2, X3, X4, X5, X6, X7, X8, X17, X19, X24, X29"
"0-8-1-151;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X14, X28"
"0-8-1-152;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X16, X24, X26, X29"
"0-8-1-153;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X20, X27"
"0-8-1-154;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10, X14, X20, X24, X25"
"0-8-1-155;  X1, X2, X3, X4, X5, X6, X7, X8, X18, X21"
"0-8-1-156;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X13, X19, X22, X27"
"0-8-1-157;  X1, X2, X3, X4, X5, X6, X7, X8, X25"
"0-8-1-158;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X21, X22, X23, X25, X29, X30"
"0-8-1-159;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X16, X27"
"0-8-1-160;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X15, X17, X19, X22, X24, X29"
"0-8-1-161;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X17, X26"
"0-8-1-162;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X17, X19, X28"
"0-8-1-163;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X17, X26"
"0-8-1-164;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X22, X30"
"0-8-1-165;  X1, X2, X3, X4, X5, X6, X7, X8"
"0-8-1-166;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X27"
"0-8-1-167;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X13, X17, X18, X19, X20, X26"
"0-8-1-168;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X29"
"0-8-1-169;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X12"
"0-8-1-170;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X12, X13, X15, X19, X28"
"0-8-1-171;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X18, X28"
"0-8-1-172;  X1, X2, X3, X4, X5, X6, X7, X8, X19, X27, X28"
"0-8-1-173;  X1, X2, X3, X4, X5, X6, X7, X8, X18, X25, X28"
"0-8-1-174;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X16, X25, X30"
"0-8-1-175;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X20, X23, X24, X29"
"0-8-1-176;  X1, X2, X3, X4, X5, X6, X7, X8, X27"
"0-8-1-177;  X1, X2, X3, X4, X5, X6, X7, X8"
"0-8-1-178;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X17, X22"
"0-8-1-179;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X15, X21, X22, X25"
"0-8-1-180;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X14, X17, X21, X29"
"0-8-1-181;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X12, X20, X22, X28"
"0-8-1-182;  X1, X2, X3, X4, X5, X6, X7, X8, X21, X24, X26"
"0-8-1-183;  X1, X2, X3, X4, X5, X6, X7, X8, X27"
"0-8-1-184;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X15, X16, X22"
"0-8-1-185;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X12, X19, X20, X22, X24"
"0-8-1-186;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X18, X24, X25"
"0-8-1-187;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X22, X23, X26"
"0-8-1-188;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X21, X23, X25"
"0-8-1-189;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10, X12, X13, X15, X21, X22, X23, X27"
"0-8-1-190;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X16, X24, X29"
"0-8-1-191;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X25"
"0-8-1-192;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X20, X22"
"0-8-1-193;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X12, X15, X16, X17, X23, X26, X29"
"0-8-1-194;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X11, X18, X20, X23, X27, X30"
"0-8-1-195;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X24"
"0-8-1-196;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X17, X25"
"0-8-1-197;  X1, X2, X3, X4, X5, X6, X7, X8, X17, X24, X28"
"0-8-1-198;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X25, X28"
"0-8-1-199;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X20, X21"
"0-8-1-200;  X1, X2, X3, X4, X5, X6, X7, X8"
"0-8-1-201;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X17, X21, X22, X29"
"0-8-1-202;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X12, X13, X23, X24, X28"
"0-8-1-203;  X1, X2, X3, X4, X5, X6, X7, X8, X17, X22, X24, X25, X30"
"0-8-1-204;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X11, X22, X24, X25, X28"
"0-8-1-205;  X1, X2, X3, X4, X5, X6, X7, X8, X18, X28"
"0-8-1-206;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X15, X16, X24"
"0-8-1-207;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X13, X14, X24, X25"
"0-8-1-208;  X1, X2, X3, X4, X5, X6, X7, X8, X18, X23, X25"
"0-8-1-209;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X20"
"0-8-1-210;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X14, X15, X18, X21, X22, X23"
"0-8-1-211;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X14, X19, X30"
"0-8-1-212;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X13, X19, X21, X23, X30"
"0-8-1-213;  X1, X2, X3, X4, X5, X6, X7, X8, X24, X25, X26, X29, X30"
"0-8-1-214;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X26"
"0-8-1-215;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X15, X18, X20, X24, X25"
"0-8-1-216;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X19, X21"
"0-8-1-217;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X22, X27"
"0-8-1-218;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X12, X20, X22, X29"
"0-8-1-219;  X1, X2, X3, X4, X5, X6, X7, X8, X12"
"0-8-1-220;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X16"
"0-8-1-221;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10, X27"
"0-8-1-222;  X1, X2, X3, X4, X5, X6, X7, X8, X22, X29"
"0-8-1-223;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X14, X18, X19"
"0-8-1-224;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10, X14, X17, X20, X26, X27"
"0-8-1-225;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X12, X17"
"0-8-1-226;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X11, X12, X21, X23"
"0-8-1-227;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X14, X15, X16, X17, X19, X23, X25, X29, X30"
"0-8-1-228;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X12, X13, X19, X25, X28"
"0-8-1-229;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X16, X20, X28, X29"
"0-8-1-230;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X14, X25"
"0-8-1-231;  X1, X2, X3, X4, X5, X6, X7, X8, X17, X21"
"0-8-1-232;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X24, X29, X30"
"0-8-1-233;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X17, X25, X30"
"0-8-1-234;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X21"
"0-8-1-235;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X18, X20, X28, X30"
"0-8-1-236;  X1, X2, X3, X4, X5, X6, X7, X8, X20"
"0-8-1-237;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X18, X21, X25"
"0-8-1-238;  X1, X2, X3, X4, X5, X6, X7, X8"
"0-8-1-239;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X18, X25, X27, X29"
"0-8-1-240;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X15, X25, X28"
"0-8-1-241;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X17"
"0-8-1-242;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X13, X21, X28"
"0-8-1-243;  X1, X2, X3, X4, X5, X6, X7, X8, X24"
"0-8-1-244;  X1, X2, X3, X4, X5, X6, X7, X8, X16"
"0-8-1-245;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X12, X13, X16, X17, X21, X23, X26, X27, X29, X30"
"0-8-1-246;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X12, X15, X18, X19, X27"
"0-8-1-247;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X13, X16, X18, X22"
"0-8-1-248;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X16, X18, X19, X20"
"0-8-1-249;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X17, X26"
"0-8-1-250;  X1, X2, X3, X4, X5, X6, X7, X8, X19, X25, X29"
"0-8-1-251;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X12, X19, X22, X23, X24"
"0-8-1-252;  X1, X2, X3, X4, X5, X6, X7, X8"
"0-8-1-253;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X23, X29"
"0-8-1-254;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X23, X28"
"0-8-1-255;  X1, X2, X3, X4, X5, X6, X7, X8, X25, X26, X30"
"0-8-1-256;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X15, X23"
"0-8-1-257;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X17, X22, X23, X26"
"0-8-1-258;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X26, X30"
"0-8-1-259;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X19, X22, X23"
"0-8-1-260;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X15, X17, X19, X20"
"0-8-1-261;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X14, X28"
"0-8-1-262;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X12, X14, X15, X22, X26, X28"
"0-8-1-263;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X15, X21"
"0-8-1-264;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X11, X14, X15, X19, X21, X26, X27"
"0-8-1-265;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X15, X16, X17, X23, X27"
"0-8-1-266;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X26"
"0-8-1-267;  X1, X2, X3, X4, X5, X6, X7, X8"
"0-8-1-268;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X26"
"0-8-1-269;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X21"
"0-8-1-270;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X15, X20, X21, X29, X30"
"0-8-1-271;  X1, X2, X3, X4, X5, X6, X7, X8, X23, X24, X26, X29"
"0-8-1-272;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X13, X18, X28, X29"
"0-8-1-273;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X19, X26, X27, X29"
"0-8-1-274;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X15, X16, X18, X21, X29"
"0-8-1-275;  X1, X2, X3, X4, X5, X6, X7, X8, X27"
"0-8-1-276;  X1, X2, X3, X4, X5, X6, X7, X8, X20, X25, X28"
"0-8-1-277;  X1, X2, X3, X4, X5, X6, X7, X8, X22, X24, X25, X26, X28"
"0-8-1-278;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X19"
"0-8-1-279;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X22, X24, X27, X30"
"0-8-1-280;  X1, X2, X3, X4, X5, X6, X7, X8, X23, X27, X28"
"0-8-1-281;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X14, X21, X25, X26"
"0-8-1-282;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X22"
"0-8-1-283;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X26, X28, X30"
"0-8-1-284;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X14"
"0-8-1-285;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X21, X25, X27"
"0-8-1-286;  X1, X2, X3, X4, X5, X6, X7, X8, X11"
"0-8-1-287;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X15, X22, X26"
"0-8-1-288;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X22"
"0-8-1-289;  X1, X2, X3, X4, X5, X6, X7, X8, X20"
"0-8-1-290;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X17, X18"
"0-8-1-291;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X27"
"0-8-1-292;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X17, X26, X27, X28"
"0-8-1-293;  X1, X2, X3, X4, X5, X6, X7, X8, X21, X24, X26"
"0-8-1-294;  X1, X2, X3, X4, X5, X6, X7, X8, X29"
"0-8-1-295;  X1, X2, X3, X4, X5, X6, X7, X8, X29"
"0-8-1-296;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X17, X18"
"0-8-1-297;  X1, X2, X3, X4, X5, X6, X7, X8, X28, X30"
"0-8-1-298;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X15, X24"
"0-8-1-299;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X20, X27, X30"
"0-8-1-300;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X18, X21, X26"
"0-8-1-301;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10, X17, X19, X24"
"0-8-1-302;  X1, X2, X3, X4, X5, X6, X7, X8, X19, X28"
"0-8-1-303;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X19, X30"
"0-8-1-304;  X1, X2, X3, X4, X5, X6, X7, X8, X27"
"0-8-1-305;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X14, X26, X27"
"0-8-1-306;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X26, X27"
"0-8-1-307;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X14, X15, X22, X26"
"0-8-1-308;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X13, X18, X22, X28, X30"
"0-8-1-309;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X18, X22, X23, X28, X29"
"0-8-1-310;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X29"
"0-8-1-311;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X20, X24"
"0-8-1-312;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X15, X17, X21, X24, X29"
"0-8-1-313;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X19, X21, X25"
"0-8-1-314;  X1, X2, X3, X4, X5, X6, X7, X8, X20, X24, X29"
"0-8-1-315;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X14"
"0-8-1-316;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X11, X16, X19"
"0-8-1-317;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X13, X27"
"0-8-1-318;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X19, X26"
"0-8-1-319;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X17, X20, X26"
"0-8-1-320;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X19, X26, X30"
"0-8-1-321;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X11, X12, X27, X29, X30"
"0-8-1-322;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X15, X22"
"0-8-1-323;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X20, X26"
"0-8-1-324;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X17, X25, X29"
"0-8-1-325;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X20, X23, X25, X28"
"0-8-1-326;  X1, X2, X3, X4, X5, X6, X7, X8, X18, X19, X20, X28"
"0-8-1-327;  X1, X2, X3, X4, X5, X6, X7, X8, X21, X22, X24, X26, X28, X30"
"0-8-1-328;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X15"
"0-8-1-329;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X12, X13, X21, X29"
"0-8-1-330;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X15, X20, X21"
"0-8-1-331;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X11, X14, X19, X21, X23"
"0-8-1-332;  X1, X2, X3, X4, X5, X6, X7, X8, X21, X22, X27, X29"
"0-8-1-333;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X30"
"0-8-1-334;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X10, X19, X27, X29"
"0-8-1-335;  X1, X2, X3, X4, X5, X6, X7, X8, X18, X21, X22, X23, X25"
"0-8-1-336;  X1, X2, X3, X4, X5, X6, X7, X8, X14, X16, X17, X18, X24"
"0-8-1-337;  X1, X2, X3, X4, X5, X6, X7, X8, X11, X16, X23, X27"
"0-8-1-338;  X1, X2, X3, X4, X5, X6, X7, X8, X22, X27, X28"
"0-8-1-339;  X1, X2, X3, X4, X5, X6, X7, X8, X17, X20, X22, X27, X30"
"0-8-1-340;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X13, X15, X23, X25"
"0-8-1-341;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X22, X29"
"0-8-1-342;  X1, X2, X3, X4, X5, X6, X7, X8, X18, X23"
"0-8-1-343;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X17"
"0-8-1-344;  X1, X2, X3, X4, X5, X6, X7, X8, X26"
"0-8-1-345;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X17, X19"
"0-8-1-346;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X15, X27"
"0-8-1-347;  X1, X2, X3, X4, X5, X6, X7, X8, X24, X26"
"0-8-1-348;  X1, X2, X3, X4, X5, X6, X7, X8, X19, X23, X26"
"0-8-1-349;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X13, X18, X24, X26"
"0-8-1-350;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X15, X25, X28, X30"
"0-8-1-351;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X17, X23, X29"
"0-8-1-352;  X1, X2, X3, X4, X5, X6, X7, X8, X17, X18, X28"
"0-8-1-353;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X20, X28"
"0-8-1-354;  X1, X2, X3, X4, X5, X6, X7, X8, X26"
"0-8-1-355;  X1, X2, X3, X4, X5, X6, X7, X8, X16, X24"
"0-8-1-356;  X1, X2, X3, X4, X5, X6, X7, X8, X15, X19, X21"
"0-8-1-357;  X1, X2, X3, X4, X5, X6, X7, X8, X20, X21, X22, X27"
"0-8-1-358;  X1, X2, X3, X4, X5, X6, X7, X8, X9, X14, X30"
"0-8-1-359;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X19, X25, X27, X28, X29"
"0-8-1-360;  X1, X2, X3, X4, X5, X6, X7, X8, X19, X26, X27"
"0-8-1-361;  X1, X2, X3, X4, X5, X6, X7, X8"
"0-8-1-362;  X1, X2, X3, X4, X5, X6, X7, X8, X10, X12, X19, X22, X26, X27, X30"
"0-8-1-363;  X1, X2, X3, X4, X5, X6, X7, X8, X13, X14, X28, X29"
"0-8-1-364;  X1, X2, X3, X4, X5, X6, X7, X8, X17, X20, X25, X26"
"0-8-1-365;  X1, X2, X3, X4, X5, X6, X7, X8, X12, X15, X17, X20, X21"
